year,term_str,n,p,i,p_yr,i_yr
2013,randomly,12,2.3361074609432035e-05,15.385533834720583,0.00014288946309284244,12.772812845930153
2013,biogeochemical,12,2.3361074609432035e-05,15.385533834720583,0.00014288946309284244,12.772812845930153
2013,instead,12,2.3361074609432035e-05,15.385533834720583,0.00014288946309284244,12.772812845930153
2013,expansion,12,2.3361074609432035e-05,15.385533834720583,0.00014288946309284244,12.772812845930153
2013,sensitive,12,2.3361074609432035e-05,15.385533834720583,0.00014288946309284244,12.772812845930153
2013,against,12,2.3361074609432035e-05,15.385533834720583,0.00014288946309284244,12.772812845930153
2013,diameter,12,2.3361074609432035e-05,15.385533834720583,0.00014288946309284244,12.772812845930153
2013,squares,12,2.3361074609432035e-05,15.385533834720583,0.00014288946309284244,12.772812845930153
2013,foliose,12,2.3361074609432035e-05,15.385533834720583,0.00014288946309284244,12.772812845930153
2013,pocillopora,12,2.3361074609432035e-05,15.385533834720583,0.00014288946309284244,12.772812845930153
2013,representing,12,2.3361074609432035e-05,15.385533834720583,0.00014288946309284244,12.772812845930153
2013,andor,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,act,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,feathers,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,wintering,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,african,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,far,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,sexual,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,prediction,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,bottom,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,mixed,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,reached,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,seems,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,life,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,respect,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,genes,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,biochemical,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,good,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,roost,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,maintained,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,simultaneously,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,audio,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,200,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,age,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,amplified,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,z,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,absolute,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,desmophyllum,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,down,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,manipulation,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,marine,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,oceans,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,larvae,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,patch,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,families,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,transplant,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,embryo,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,1000,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,coordinates,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,05,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,follows,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,indicated,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,contained,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,partitions,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,newly,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,contributed,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,wide,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,resistant,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,become,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,isolation,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,assessing,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,climatic,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,0001,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,expect,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,argentina,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,endangered,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,equivalent,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,us,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,april,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,vocal,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,passive,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,files,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,connected,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,validation,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,suitable,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,location,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,zone,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,program,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,generated,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,gompertz,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,arid,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,decreases,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,report,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,valley,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,influenced,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,mutation,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,nets,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,observational,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,fynbos,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,elevated,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,dead,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,hfhere,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,standing,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,seedlings,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,extirpated,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,disease,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,examined,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,42,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,amounts,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,whereby,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,dataset,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,parts,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,evaluated,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,benefits,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,reduce,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,constraints,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,reflect,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,comprising,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,macroalgae,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,vulnerable,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,thought,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,fluctuations,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,diseases,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,cycle,11,2.1414318391979365e-05,15.51106471680444,0.00013098200783510556,12.89834372801401
2013,daytime,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,wing,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,hence,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,consequence,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,must,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,resources,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,invertebrates,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,relation,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,polymorphism,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,closely,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,longdistance,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,place,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,winter,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,18,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,consistently,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,complete,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,varied,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,mechanism,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,cycles,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,reports,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,trends,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,mammals,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,ability,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,rarely,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,vocalizations,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,researcher,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,sensors,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,45,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,scores,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,released,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,package,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,smaller,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,again,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,led,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,calcification,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,gradients,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,horizontal,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,abundances,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,specimens,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,terrestrial,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,r2,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,depths,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,analysed,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,bank,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,shape,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,deeper,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,includes,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,chloroflexi,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,scleractinian,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,ccb,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,conductance,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,regression,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,bp,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,contribution,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,probably,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,captive,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,morphological,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,lepidoptera,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,disciplines,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,gs,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,glacial,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,material,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,like,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,oceanic,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,modern,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,latter,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,2008,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,allow,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,presenceabsence,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,evaluate,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,consider,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,biology,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,panel,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,π,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,states,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,step,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,framework,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,map,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,smoothing,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,svl,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,sierra,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,biomass,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,ammonium,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,distributions,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,winker,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,declining,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,threatened,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,reducing,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,strategy,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,produce,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,locally,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,behaviour,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,full,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,bars,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,filled,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,world,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,history,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,affect,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,various,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,h1,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,porosity,10,1.9467562174526696e-05,15.648568240554376,0.00011907455257736869,13.035847251763945
2013,molting,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,cases,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,spring,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,limiting,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,geographical,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,delay,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,having,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,respond,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,correct,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,projects,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,describe,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,lowland,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,network,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,fauna,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,improve,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,details,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,initially,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,upon,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,bags,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,80,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,repeated,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,significance,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,q6q7,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,survey,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,subjected,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,interval,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,libraries,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,phyla,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,97,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,january,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,µs,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,developmental,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,corrected,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,nj,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,µm,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,disjunct,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,noted,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,recovered,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,note,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,branches,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,shared,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,rock,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,quite,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,continental,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,importance,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,passively,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,1970s,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,international,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,nucleotide,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,commercialised,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,270,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,carrying,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,forms,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,340,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,parallel,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,frame,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,extending,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,except,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,putative,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,plus,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,supporting,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,spread,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,dates,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,accurate,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,sabana,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,seca,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,leading,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,typically,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,subset,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,allowed,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,spatially,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,28,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,design,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,processing,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,define,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,raw,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,serum,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,damage,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,plasmodium,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,cdot,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,holdings,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,frac,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,manually,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,depend,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
2013,2010,9,1.7520805957074027e-05,15.800571333999427,0.00010716709731963182,13.187850345208997
