n,p,i,p_yr,i_yr
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
1,5.337432481479109e-06,17.51542265456788,2.0869855580599383e-05,15.548219857354205
3755,0.020042058967954055,5.640825462166248,0.06316657134205834,3.984694924380122
2364,0.012617690386216615,6.30840833439035,0.0397671836624836,4.652277796604224
2145,0.01144879267277269,6.448660722180975,0.036083167917101235,4.792530184394848
1408,0.007515104933922586,7.055991035930585,0.023685361504558758,5.399860498144459
1256,0.006703815196737762,7.220801905676256,0.02112841906940753,5.56467136789013
764,0.00407779841585004,7.937993826532134,0.012852000134575917,6.281863288746008
565,0.0030156493520356966,8.373315597265332,0.0095044241832924,6.717185059479206
458,0.002444544076517432,8.676218866470938,0.007704471284863574,7.020088328684812
444,0.0023698200217767244,8.721006788217776,0.007468963428994381,7.0648762504316505
430,0.002295095967036017,8.767229804978422,0.007233455573125189,7.111099267192296
411,0.002193684749887914,8.8324280708862,0.006913837768731285,7.176297533100073
403,0.002150985290036081,8.860786626039916,0.006779261851091747,7.204656088253789
382,0.00203889920792502,8.937993826532134,0.0064260000672879585,7.281863288746008
346,0.001846751638591772,9.080794426931158,0.005820408437910036,7.424663889145031
331,0.0017666901513695853,9.144735247760664,0.005568078592335901,7.488604709974538
290,0.0015478554196289417,9.335513564552947,0.004878377014433267,7.679383026766822
286,0.0015265056897030252,9.355551317789493,0.004811089055613498,7.699420780003367
286,0.0015265056897030252,9.355551317789493,0.004811089055613498,7.699420780003367
257,0.001371720147740131,9.509798105374005,0.004323251354170172,7.853667567587878
253,0.0013503704178142147,9.532429079873573,0.004255963395350402,7.876298542087446
245,0.0013076709579623819,9.578784715565313,0.004121387477710864,7.922654177779186
227,0.0012115971732957578,9.688874167276968,0.0038185916630219022,8.032743629490842
225,0.0012009223083327995,9.701641463350846,0.0037849476836120176,8.045510925564718
214,0.0011422105510365294,9.773955668166735,0.0035999057968576524,8.11782513038061
208,0.0011101859561476548,9.81498293642679,0.0034989738586279984,8.158852398640665
200,0.0010674864962958218,9.871566464793158,0.00336439794098846,8.215435927007032
177,0.0009447255492218024,10.047817104484885,0.002977492177774787,8.391686566698759
174,0.000928713251777365,10.072479158719155,0.0029270262086599605,8.416348620933029
172,0.0009180383868144068,10.089157899865784,0.002893382229250076,8.433027362079658
162,0.0008646640619996157,10.175572651683257,0.0027251623322006526,8.519442113897131
149,0.0007952774397403873,10.296254134105721,0.0025064764660364027,8.640123596319595
145,0.0007739277098144709,10.335513564552947,0.0024391885072166334,8.679383026766821
139,0.0007419031149255962,10.396481581844375,0.00233825656898698,8.740351044058249
135,0.0007205533849996798,10.438607057517052,0.0022709686101672105,8.782476519730926
132,0.0007045410875552424,10.47102853520943,0.0022205026410523836,8.814897997423303
125,0.0006671790601848887,10.549638369905795,0.0021027487131177877,8.893507832119669
124,0.0006618416277034096,10.561226344181007,0.0020859267234128454,8.90509580639488
122,0.0006511667627404513,10.584685317004997,0.0020522827440029607,8.92855477921887
118,0.0006298170328145349,10.632779605206041,0.0019849947851831914,8.976649067419915
117,0.0006244796003330558,10.645057934984479,0.001968172795478249,8.988927397198351
117,0.0006244796003330558,10.645057934984479,0.001968172795478249,8.988927397198351
116,0.0006191421678515766,10.65744165944031,0.001951350805773307,9.001311121654185
114,0.0006084673028886185,10.68253264040314,0.0019177068263634223,9.026402102617014
114,0.0006084673028886185,10.68253264040314,0.0019177068263634223,9.026402102617014
114,0.0006084673028886185,10.68253264040314,0.0019177068263634223,9.026402102617014
114,0.0006084673028886185,10.68253264040314,0.0019177068263634223,9.026402102617014
114,0.0006084673028886185,10.68253264040314,0.0019177068263634223,9.026402102617014
113,0.0006031298704071394,10.695243692152694,0.00190088483665848,9.039113154366568
111,0.0005924550054441811,10.721006788217776,0.0018672408572485953,9.06487625043165
109,0.000581780140481223,10.747238329790957,0.0018335968778387108,9.09110779200483
108,0.0005764427079997438,10.760535152404413,0.0018167748881337685,9.104404614618288
106,0.0005657678430367856,10.787502200004683,0.0017831309087238839,9.131371662218557
103,0.0005497555455923483,10.828922127384663,0.0017326649396090569,9.172791589598537
100,0.0005337432481479109,10.871566464793158,0.00168219897049423,9.215435927007032
94,0.0005017186532590362,10.960833802890246,0.0015812670322645763,9.304703265104118
94,0.0005017186532590362,10.960833802890246,0.0015812670322645763,9.304703265104118
93,0.0004963812207775572,10.97626384345985,0.001564445042559634,9.320133305673725
92,0.0004910437882960781,10.99186069851087,0.0015476230528546917,9.335730160724744
92,0.0004910437882960781,10.99186069851087,0.0015476230528546917,9.335730160724744
91,0.00048570635581459895,11.007628014369185,0.0015308010631497494,9.35149747658306
91,0.00048570635581459895,11.007628014369185,0.0015308010631497494,9.35149747658306
90,0.0004803689233331198,11.023569558238208,0.001513979073444807,9.367439020452082
89,0.00047503149085164075,11.039689223601485,0.0014971570837398647,9.383558685815359
89,0.00047503149085164075,11.039689223601485,0.0014971570837398647,9.383558685815359
87,0.0004643566258886825,11.072479158719155,0.0014635131043299803,9.416348620933029
86,0.0004590191934072034,11.089157899865784,0.001446691114625038,9.433027362079658
84,0.0004483443284442452,11.123105231789122,0.0014130471352151533,9.466974694002996
83,0.0004430068959627661,11.140383223220958,0.001396225145510211,9.484252685434832
83,0.0004430068959627661,11.140383223220958,0.001396225145510211,9.484252685434832
82,0.00043766946348128695,11.157870649949798,0.0013794031558052686,9.501740112163672
81,0.00043233203099980787,11.175572651683257,0.0013625811661003263,9.519442113897131
80,0.00042699459851832874,11.19349455968052,0.001345759176395384,9.537364021894394
80,0.00042699459851832874,11.19349455968052,0.001345759176395384,9.537364021894394
79,0.0004216571660368496,11.21164190639078,0.0013289371866904418,9.555511368604654
78,0.00041631973355537054,11.230020435705635,0.0013121151969854995,9.573889897919507
77,0.0004109823010738914,11.248636113872982,0.0012952932072805572,9.592505576086856
77,0.0004109823010738914,11.248636113872982,0.0012952932072805572,9.592505576086856
76,0.00040564486859241233,11.267495141124297,0.0012784712175756149,9.61136460333817
75,0.0004003074361109332,11.286603964072002,0.0012616492278706725,9.630473426285876
73,0.000389632571147975,11.325598095687866,0.0012280052484607879,9.66946755790174
72,0.00038429513866649587,11.34549765312557,0.0012111832587558455,9.689367115339444
72,0.00038429513866649587,11.34549765312557,0.0012111832587558455,9.689367115339444
71,0.00037895770618501674,11.3656755350632,0.0011943612690509034,9.709544997277074
71,0.00037895770618501674,11.3656755350632,0.0011943612690509034,9.709544997277074
71,0.00037895770618501674,11.3656755350632,0.0011943612690509034,9.709544997277074
71,0.00037895770618501674,11.3656755350632,0.0011943612690509034,9.709544997277074
70,0.00037362027370353766,11.386139637622916,0.001177539279345961,9.73000909983679
69,0.00036828284122205853,11.406898197789713,0.0011607172896410188,9.750767660003588
69,0.00036828284122205853,11.406898197789713,0.0011607172896410188,9.750767660003588
69,0.00036828284122205853,11.406898197789713,0.0011607172896410188,9.750767660003588
69,0.00036828284122205853,11.406898197789713,0.0011607172896410188,9.750767660003588
67,0.00035760797625910033,11.44933346411011,0.001127073310231134,9.793202926323984
66,0.0003522705437776212,11.47102853520943,0.0011102513205261918,9.814897997423303
66,0.0003522705437776212,11.47102853520943,0.0011102513205261918,9.814897997423303
66,0.0003522705437776212,11.47102853520943,0.0011102513205261918,9.814897997423303
66,0.0003522705437776212,11.47102853520943,0.0011102513205261918,9.814897997423303
65,0.0003469331112961421,11.493054841539427,0.0010934293308212494,9.836924303753301
65,0.0003469331112961421,11.493054841539427,0.0010934293308212494,9.836924303753301
64,0.000341595678814663,11.515422654567882,0.0010766073411163073,9.859292116781756
64,0.000341595678814663,11.515422654567882,0.0010766073411163073,9.859292116781756
64,0.000341595678814663,11.515422654567882,0.0010766073411163073,9.859292116781756
63,0.00033625824633318386,11.538142731067966,0.001059785351411365,9.88201219328184
62,0.0003309208138517048,11.561226344181007,0.0010429633617064227,9.90509580639488
62,0.0003309208138517048,11.561226344181007,0.0010429633617064227,9.90509580639488
62,0.0003309208138517048,11.561226344181007,0.0010429633617064227,9.90509580639488
61,0.00032558338137022566,11.584685317004997,0.0010261413720014803,9.92855477921887
61,0.00032558338137022566,11.584685317004997,0.0010261413720014803,9.92855477921887
60,0.0003202459488887466,11.608532058959364,0.001009319382296538,9.952401521173238
59,0.00031490851640726745,11.632779605206041,0.0009924973925915957,9.976649067419915
59,0.00031490851640726745,11.632779605206041,0.0009924973925915957,9.976649067419915
59,0.00031490851640726745,11.632779605206041,0.0009924973925915957,9.976649067419915
58,0.0003095710839257883,11.65744165944031,0.0009756754028866535,10.001311121654185
58,0.0003095710839257883,11.65744165944031,0.0009756754028866535,10.001311121654185
58,0.0003095710839257883,11.65744165944031,0.0009756754028866535,10.001311121654185
58,0.0003095710839257883,11.65744165944031,0.0009756754028866535,10.001311121654185
57,0.00030423365144430925,11.68253264040314,0.0009588534131817111,10.026402102617014
57,0.00030423365144430925,11.68253264040314,0.0009588534131817111,10.026402102617014
57,0.00030423365144430925,11.68253264040314,0.0009588534131817111,10.026402102617014
57,0.00030423365144430925,11.68253264040314,0.0009588534131817111,10.026402102617014
57,0.00030423365144430925,11.68253264040314,0.0009588534131817111,10.026402102617014
57,0.00030423365144430925,11.68253264040314,0.0009588534131817111,10.026402102617014
56,0.0002988962189628301,11.708067732510278,0.0009420314234767688,10.051937194724152
56,0.0002988962189628301,11.708067732510278,0.0009420314234767688,10.051937194724152
56,0.0002988962189628301,11.708067732510278,0.0009420314234767688,10.051937194724152
56,0.0002988962189628301,11.708067732510278,0.0009420314234767688,10.051937194724152
55,0.000293558786481351,11.734062941043224,0.0009252094337718265,10.077932403257098
55,0.000293558786481351,11.734062941043224,0.0009252094337718265,10.077932403257098
55,0.000293558786481351,11.734062941043224,0.0009252094337718265,10.077932403257098
55,0.000293558786481351,11.734062941043224,0.0009252094337718265,10.077932403257098
55,0.000293558786481351,11.734062941043224,0.0009252094337718265,10.077932403257098
55,0.000293558786481351,11.734062941043224,0.0009252094337718265,10.077932403257098
55,0.000293558786481351,11.734062941043224,0.0009252094337718265,10.077932403257098
54,0.0002882213539998719,11.760535152404413,0.0009083874440668843,10.104404614618288
54,0.0002882213539998719,11.760535152404413,0.0009083874440668843,10.104404614618288
53,0.0002828839215183928,11.787502200004683,0.0008915654543619419,10.131371662218557
53,0.0002828839215183928,11.787502200004683,0.0008915654543619419,10.131371662218557
53,0.0002828839215183928,11.787502200004683,0.0008915654543619419,10.131371662218557
53,0.0002828839215183928,11.787502200004683,0.0008915654543619419,10.131371662218557
53,0.0002828839215183928,11.787502200004683,0.0008915654543619419,10.131371662218557
52,0.0002775464890369137,11.81498293642679,0.0008747434646569996,10.158852398640665
52,0.0002775464890369137,11.81498293642679,0.0008747434646569996,10.158852398640665
52,0.0002775464890369137,11.81498293642679,0.0008747434646569996,10.158852398640665
51,0.0002722090565554346,11.842997312596387,0.0008579214749520574,10.18686677481026
51,0.0002722090565554346,11.842997312596387,0.0008579214749520574,10.18686677481026
51,0.0002722090565554346,11.842997312596387,0.0008579214749520574,10.18686677481026
50,0.00026687162407395545,11.871566464793158,0.000841099485247115,10.215435927007032
50,0.00026687162407395545,11.871566464793158,0.000841099485247115,10.215435927007032
49,0.0002615341915924764,11.900712810452674,0.0008242774955421727,10.244582272666548
49,0.0002615341915924764,11.900712810452674,0.0008242774955421727,10.244582272666548
49,0.0002615341915924764,11.900712810452674,0.0008242774955421727,10.244582272666548
49,0.0002615341915924764,11.900712810452674,0.0008242774955421727,10.244582272666548
49,0.0002615341915924764,11.900712810452674,0.0008242774955421727,10.244582272666548
48,0.00025619675911099724,11.930460153846726,0.0008074555058372304,10.2743296160606
48,0.00025619675911099724,11.930460153846726,0.0008074555058372304,10.2743296160606
48,0.00025619675911099724,11.930460153846726,0.0008074555058372304,10.2743296160606
47,0.0002508593266295181,11.960833802890246,0.0007906335161322882,10.304703265104118
47,0.0002508593266295181,11.960833802890246,0.0007906335161322882,10.304703265104118
47,0.0002508593266295181,11.960833802890246,0.0007906335161322882,10.304703265104118
47,0.0002508593266295181,11.960833802890246,0.0007906335161322882,10.304703265104118
47,0.0002508593266295181,11.960833802890246,0.0007906335161322882,10.304703265104118
47,0.0002508593266295181,11.960833802890246,0.0007906335161322882,10.304703265104118
47,0.0002508593266295181,11.960833802890246,0.0007906335161322882,10.304703265104118
46,0.00024552189414803904,11.99186069851087,0.0007738115264273458,10.335730160724744
46,0.00024552189414803904,11.99186069851087,0.0007738115264273458,10.335730160724744
45,0.0002401844616665599,12.023569558238208,0.0007569895367224035,10.367439020452082
45,0.0002401844616665599,12.023569558238208,0.0007569895367224035,10.367439020452082
45,0.0002401844616665599,12.023569558238208,0.0007569895367224035,10.367439020452082
45,0.0002401844616665599,12.023569558238208,0.0007569895367224035,10.367439020452082
44,0.0002348470291850808,12.055991035930585,0.0007401675470174612,10.39986049814446
44,0.0002348470291850808,12.055991035930585,0.0007401675470174612,10.39986049814446
44,0.0002348470291850808,12.055991035930585,0.0007401675470174612,10.39986049814446
44,0.0002348470291850808,12.055991035930585,0.0007401675470174612,10.39986049814446
43,0.0002295095967036017,12.089157899865784,0.000723345557312519,10.433027362079658
43,0.0002295095967036017,12.089157899865784,0.000723345557312519,10.433027362079658
43,0.0002295095967036017,12.089157899865784,0.000723345557312519,10.433027362079658
43,0.0002295095967036017,12.089157899865784,0.000723345557312519,10.433027362079658
43,0.0002295095967036017,12.089157899865784,0.000723345557312519,10.433027362079658
43,0.0002295095967036017,12.089157899865784,0.000723345557312519,10.433027362079658
42,0.0002241721642221226,12.123105231789122,0.0007065235676075766,10.466974694002996
42,0.0002241721642221226,12.123105231789122,0.0007065235676075766,10.466974694002996
42,0.0002241721642221226,12.123105231789122,0.0007065235676075766,10.466974694002996
41,0.00021883473174064347,12.157870649949798,0.0006897015779026343,10.501740112163672
41,0.00021883473174064347,12.157870649949798,0.0006897015779026343,10.501740112163672
41,0.00021883473174064347,12.157870649949798,0.0006897015779026343,10.501740112163672
41,0.00021883473174064347,12.157870649949798,0.0006897015779026343,10.501740112163672
41,0.00021883473174064347,12.157870649949798,0.0006897015779026343,10.501740112163672
41,0.00021883473174064347,12.157870649949798,0.0006897015779026343,10.501740112163672
41,0.00021883473174064347,12.157870649949798,0.0006897015779026343,10.501740112163672
41,0.00021883473174064347,12.157870649949798,0.0006897015779026343,10.501740112163672
41,0.00021883473174064347,12.157870649949798,0.0006897015779026343,10.501740112163672
40,0.00021349729925916437,12.19349455968052,0.000672879588197692,10.537364021894394
40,0.00021349729925916437,12.19349455968052,0.000672879588197692,10.537364021894394
40,0.00021349729925916437,12.19349455968052,0.000672879588197692,10.537364021894394
40,0.00021349729925916437,12.19349455968052,0.000672879588197692,10.537364021894394
40,0.00021349729925916437,12.19349455968052,0.000672879588197692,10.537364021894394
40,0.00021349729925916437,12.19349455968052,0.000672879588197692,10.537364021894394
40,0.00021349729925916437,12.19349455968052,0.000672879588197692,10.537364021894394
39,0.00020815986677768527,12.230020435705635,0.0006560575984927498,10.573889897919507
39,0.00020815986677768527,12.230020435705635,0.0006560575984927498,10.573889897919507
39,0.00020815986677768527,12.230020435705635,0.0006560575984927498,10.573889897919507
39,0.00020815986677768527,12.230020435705635,0.0006560575984927498,10.573889897919507
39,0.00020815986677768527,12.230020435705635,0.0006560575984927498,10.573889897919507
38,0.00020282243429620617,12.267495141124297,0.0006392356087878074,10.61136460333817
38,0.00020282243429620617,12.267495141124297,0.0006392356087878074,10.61136460333817
38,0.00020282243429620617,12.267495141124297,0.0006392356087878074,10.61136460333817
38,0.00020282243429620617,12.267495141124297,0.0006392356087878074,10.61136460333817
38,0.00020282243429620617,12.267495141124297,0.0006392356087878074,10.61136460333817
38,0.00020282243429620617,12.267495141124297,0.0006392356087878074,10.61136460333817
37,0.00019748500181472704,12.305969288938932,0.0006224136190828651,10.649838751152807
37,0.00019748500181472704,12.305969288938932,0.0006224136190828651,10.649838751152807
37,0.00019748500181472704,12.305969288938932,0.0006224136190828651,10.649838751152807
37,0.00019748500181472704,12.305969288938932,0.0006224136190828651,10.649838751152807
37,0.00019748500181472704,12.305969288938932,0.0006224136190828651,10.649838751152807
37,0.00019748500181472704,12.305969288938932,0.0006224136190828651,10.649838751152807
37,0.00019748500181472704,12.305969288938932,0.0006224136190828651,10.649838751152807
37,0.00019748500181472704,12.305969288938932,0.0006224136190828651,10.649838751152807
37,0.00019748500181472704,12.305969288938932,0.0006224136190828651,10.649838751152807
36,0.00019214756933324793,12.34549765312557,0.0006055916293779228,10.689367115339444
36,0.00019214756933324793,12.34549765312557,0.0006055916293779228,10.689367115339444
36,0.00019214756933324793,12.34549765312557,0.0006055916293779228,10.689367115339444
36,0.00019214756933324793,12.34549765312557,0.0006055916293779228,10.689367115339444
35,0.00018681013685176883,12.386139637622916,0.0005887696396729805,10.73000909983679
35,0.00018681013685176883,12.386139637622916,0.0005887696396729805,10.73000909983679
35,0.00018681013685176883,12.386139637622916,0.0005887696396729805,10.73000909983679
35,0.00018681013685176883,12.386139637622916,0.0005887696396729805,10.73000909983679
35,0.00018681013685176883,12.386139637622916,0.0005887696396729805,10.73000909983679
35,0.00018681013685176883,12.386139637622916,0.0005887696396729805,10.73000909983679
35,0.00018681013685176883,12.386139637622916,0.0005887696396729805,10.73000909983679
35,0.00018681013685176883,12.386139637622916,0.0005887696396729805,10.73000909983679
35,0.00018681013685176883,12.386139637622916,0.0005887696396729805,10.73000909983679
34,0.00018147270437028973,12.427959813317543,0.0005719476499680382,10.771829275531417
34,0.00018147270437028973,12.427959813317543,0.0005719476499680382,10.771829275531417
34,0.00018147270437028973,12.427959813317543,0.0005719476499680382,10.771829275531417
34,0.00018147270437028973,12.427959813317543,0.0005719476499680382,10.771829275531417
34,0.00018147270437028973,12.427959813317543,0.0005719476499680382,10.771829275531417
34,0.00018147270437028973,12.427959813317543,0.0005719476499680382,10.771829275531417
34,0.00018147270437028973,12.427959813317543,0.0005719476499680382,10.771829275531417
34,0.00018147270437028973,12.427959813317543,0.0005719476499680382,10.771829275531417
34,0.00018147270437028973,12.427959813317543,0.0005719476499680382,10.771829275531417
34,0.00018147270437028973,12.427959813317543,0.0005719476499680382,10.771829275531417
