year,n,df,idf,tfidf_mean,tfidf_mean_L2,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
2013.0,9.575712656784493,2.2083238312428732,1.3801728205625874,0.6909617450826806,0.0046797163822751555,0.00855188141391106,0.012314709236031927,0.007183580387685291,0.01539338654503991,0.009350057012542759,0.0241733181299886,0.023603192702394526,0.011972633979475485,0.005815279361459521,0.01949828962371722,-0.0005701254275940707
2018.0,12.904388926401081,1.847738014854828,1.555621813634157,0.77835975341284,0.005271641896749434,0.01100607697501688,0.01114112086428089,0.008912896691424713,0.015462525320729238,0.008440243079000676,0.024713031735313976,0.021269412559081703,0.012491559756921,0.0052667116812964215,0.016677920324105335,-0.0034436191762322755
2023.0,13.874483801547141,1.7351829232827314,1.6143219477322497,0.807638993867468,0.005469943090554338,0.009887745012505089,0.011109172337579248,0.008026522421915896,0.014133659047286687,0.008957133717210493,0.022160181469202584,0.022160181469202584,0.01215611004478567,0.005292851741988018,0.018379573082068282,0.0
